Date,Open,High,Low,Close,Adj Close,Volume
2005-11-21,2801.0,2880.0,2801.0,2841.5,2691.105224609375,989
2005-11-22,2900.0,2900.0,2840.050048828125,2876.300048828125,2724.06298828125,1574
2005-11-23,2885.0,2905.0,2825.050048828125,2894.25,2741.06201171875,1143
2005-11-24,2890.0,2909.89990234375,2861.050048828125,2880.199951171875,2727.757080078125,555
2005-11-25,2960.0,2960.0,2870.0,2876.800048828125,2724.536865234375,639
2005-11-28,2890.0,2935.0,2875.0,2880.64990234375,2728.182373046875,1821
2005-11-29,2865.0,2910.0,2864.10009765625,2888.449951171875,2735.56982421875,779
2005-11-30,2870.0,2920.0,2830.0,2849.35009765625,2698.539794921875,1138
2005-12-01,2850.0,2890.0,2831.0,2884.949951171875,2732.25537109375,791
2005-12-02,2900.0,2905.0,2852.0,2860.60009765625,2709.194580078125,1265
2005-12-05,2915.0,2915.0,2805.0,2833.75,2683.765625,709
2005-12-06,2848.0,2848.0,2820.0,2842.10009765625,2691.673583984375,479
2005-12-07,2850.0,2910.0,2850.0,2905.89990234375,2752.095703125,2426
2005-12-08,2880.0,2893.949951171875,2840.0,2872.10009765625,2720.084716796875,324
2005-12-09,2885.0,2900.0,2876.10009765625,2898.949951171875,2745.513916015625,1524
2005-12-12,2939.89990234375,2939.89990234375,2875.0,2897.35009765625,2744.00048828125,1412
2005-12-13,2900.0,2900.0,2870.0,2883.300048828125,2730.69189453125,1112
2005-12-14,2875.0,2893.85009765625,2851.0,2863.75,2712.17724609375,1021
2005-12-15,2875.0,2890.0,2800.0,2821.39990234375,2672.06884765625,971
2005-12-16,2900.0,2939.0,2800.0,2829.199951171875,2679.45556640625,1238
2005-12-19,2890.0,2890.0,2800.0,2816.699951171875,2667.616943359375,2758
2005-12-20,2875.0,2970.0,2820.0,2910.050048828125,2756.026611328125,10162
2005-12-21,2925.0,2988.0,2912.0,2959.10009765625,2802.480712890625,9506
2005-12-22,2852.0,2970.0,2852.0,2899.85009765625,2746.366943359375,2634
2005-12-23,2871.0,2908.89990234375,2810.0,2849.050048828125,2698.2548828125,3420
2005-12-26,2776.0,2850.0,2761.0,2783.85009765625,2636.506591796875,2224
2005-12-27,2785.0,2820.0,2745.0,2770.25,2623.625,1984
2005-12-28,2819.300048828125,2825.5,2750.050048828125,2763.449951171875,2617.186279296875,1407
2005-12-29,2794.0,2798.0,2717.0,2732.89990234375,2588.251953125,1219
2005-12-30,2750.0,2820.0,2731.0,2748.449951171875,2602.9794921875,3970
2006-01-02,2705.0,2794.0,2705.0,2738.050048828125,2593.130126953125,1376
2006-01-03,2750.0,2759.449951171875,2741.0,2745.300048828125,2599.997314453125,2195
2006-01-04,2780.0,2800.0,2725.0,2742.0,2596.871337890625,2656
2006-01-05,2742.0,2770.0,2701.0,2761.25,2615.1025390625,607
2006-01-06,2775.0,2780.0,2735.0,2740.75,2595.68701171875,1520
2006-01-09,2752.0,2780.0,2715.0,2728.0,2583.613037109375,1482
2006-01-10,2744.75,2744.75,2685.0,2695.300048828125,2552.643310546875,1688
2006-01-12,2750.0,2750.0,2674.0,2679.85009765625,2538.0107421875,1868
2006-01-13,2710.0,2725.0,2680.0,2690.199951171875,2547.813232421875,1662
2006-01-16,2691.0,2691.0,2660.0,2680.449951171875,2538.579345703125,908
2006-01-17,2700.0,2745.0,2675.0,2704.35009765625,2561.21484375,1776
2006-01-18,2725.0,2725.0,2695.0,2701.699951171875,2558.703857421875,1659
2006-01-19,2749.89990234375,2782.0,2718.0,2775.35009765625,2628.45654296875,2403
2006-01-20,2740.0,2793.949951171875,2730.0,2742.300048828125,2597.15478515625,1509
2006-01-23,2759.0,2769.949951171875,2730.0,2738.0,2593.082763671875,1042
2006-01-24,2790.0,2790.0,2705.0,2715.60009765625,2571.86962890625,1069
2006-01-25,2716.0,2749.949951171875,2716.0,2740.85009765625,2595.78173828125,789
2006-01-27,2780.0,2889.0,2750.0,2860.699951171875,2709.289794921875,8346
2006-01-30,2865.0,2865.0,2800.0,2801.949951171875,2653.648193359375,1726
2006-01-31,2730.0,2825.0,2725.0,2803.550048828125,2655.163818359375,1169
2006-02-01,2805.0,2830.0,2800.0,2808.800048828125,2660.13525390625,1748
2006-02-02,2801.0,2834.949951171875,2800.0,2819.85009765625,2670.602294921875,1436
2006-02-03,2801.0,2829.949951171875,2800.0,2800.60009765625,2652.370361328125,1468
2006-02-06,2802.10009765625,2950.0,2800.050048828125,2872.050048828125,2720.03759765625,4460
2006-02-07,2945.0,3155.0,2820.10009765625,3010.10009765625,2850.78173828125,7305
2006-02-08,3120.0,3297.0,3052.0,3260.949951171875,3088.35400390625,22215
2006-02-10,3300.0,3398.0,3250.10009765625,3279.949951171875,3106.348388671875,14429
2006-02-13,3340.0,3340.0,3211.0,3219.14990234375,3048.766845703125,3596
2006-02-14,3270.0,3279.949951171875,3090.0,3108.050048828125,2943.547119140625,4975
2006-02-15,3159.949951171875,3185.0,3095.0,3104.64990234375,2940.32763671875,2678
2006-02-16,3101.0,3240.0,3087.0,3170.699951171875,3002.8818359375,3235
2006-02-17,3185.0,3199.949951171875,3081.0,3117.449951171875,2952.44921875,3847
2006-02-20,3131.0,3199.89990234375,3105.10009765625,3171.39990234375,3003.543701171875,1761
2006-02-21,3300.0,3300.0,3150.10009765625,3214.949951171875,3044.789306640625,3184
2006-02-22,3160.0,3214.949951171875,3080.0,3097.050048828125,2933.13037109375,1747
2006-02-23,3250.0,3250.0,3040.199951171875,3049.800048828125,2888.379638671875,2040
2006-02-24,3050.0,3089.0,2945.0,3021.35009765625,2861.436279296875,2824
2006-02-27,3060.0,3090.0,3041.0,3057.800048828125,2895.95703125,2202
2006-02-28,3050.0,3100.0,3024.25,3059.699951171875,2897.755615234375,2157
2006-03-01,3070.0,3200.0,3070.0,3130.699951171875,2964.99755859375,3622
2006-03-02,3100.0,3259.89990234375,3100.0,3246.550048828125,3074.716796875,15804
2006-03-03,3200.0,3246.89990234375,2925.0,3160.39990234375,2993.12548828125,2686
2006-03-06,3170.0,3210.0,3100.0,3128.60009765625,2963.010009765625,1936
2006-03-07,3200.0,3200.0,3120.0,3132.89990234375,2967.0810546875,717
2006-03-08,3106.0,3220.0,3106.0,3132.949951171875,2967.12890625,9054
2006-03-09,3160.0,3160.0,3106.0,3138.800048828125,2972.6689453125,770
2006-03-10,3139.949951171875,3154.800048828125,3103.0,3116.39990234375,2964.67919921875,930
2006-03-13,3240.0,3265.0,3154.0,3174.699951171875,3020.139892578125,3081
2006-03-14,3190.050048828125,3210.0,3110.0,3144.85009765625,2991.744140625,814
2006-03-16,3160.0,3225.0,3125.0,3194.550048828125,3039.02392578125,3960
2006-03-17,3185.0,3219.0,3175.0,3193.5,3038.023681640625,1179
2006-03-20,3359.0,3359.0,3150.0,3187.64990234375,3032.459716796875,2399
2006-03-21,3199.0,3280.0,3199.0,3225.14990234375,3068.133544921875,3967
2006-03-22,3026.14990234375,3245.0,3026.14990234375,3222.85009765625,3065.945068359375,2238
2006-03-23,3245.0,3285.0,3227.5,3243.199951171875,3085.30419921875,2067
2006-03-24,3130.0,3245.0,3120.0,3187.85009765625,3032.649658203125,1193
2006-03-27,3175.050048828125,3252.0,3090.0,3130.300048828125,2977.901123046875,12845
2006-03-28,3189.0,3199.949951171875,3100.0,3110.60009765625,2959.1611328125,2148
2006-03-29,3125.0,3149.949951171875,3100.0,3106.5,2955.259765625,1272
2006-03-30,3105.0,3150.0,2930.0,3066.39990234375,2917.112548828125,1180
2006-03-31,3110.0,3124.0,3090.0,3101.800048828125,2950.78857421875,2083
2006-04-03,3110.050048828125,3240.0,3110.050048828125,3204.14990234375,3048.1572265625,2838
2006-04-04,3310.0,3310.0,3162.0,3219.39990234375,3062.6630859375,2486
2006-04-05,3285.0,3541.35009765625,3250.0,3541.35009765625,3368.93896484375,12209
2006-04-07,3679.85009765625,3895.5,3605.0,3874.89990234375,3686.2509765625,35309
2006-04-10,3940.0,4068.64990234375,3790.0,3856.449951171875,3668.6982421875,21946
2006-04-12,3900.0,3962.449951171875,3825.050048828125,3867.800048828125,3679.496337890625,8709
2006-04-13,3845.0,3845.0,3674.949951171875,3704.85009765625,3524.479248046875,4357
2006-04-17,3765.0,3890.10009765625,3710.0,3859.199951171875,3671.315673828125,4668
2006-04-18,3920.0,3970.0,3820.0,3860.800048828125,3672.836669921875,3428
2006-04-19,3850.0,3904.949951171875,3751.050048828125,3782.14990234375,3598.016357421875,2702
2006-04-20,3782.14990234375,3874.0,3782.14990234375,3855.550048828125,3667.84228515625,2605
2006-04-21,3890.0,3915.0,3775.0,3809.0,3623.559326171875,2891
2006-04-24,3885.0,3999.449951171875,3689.0,3716.050048828125,3535.135009765625,11076
2006-04-25,3720.0,3775.0,3530.25,3535.0,3362.898193359375,4862
2006-04-26,3580.0,3690.0,3540.0,3557.0,3383.82763671875,2383
2006-04-27,3650.0,3655.0,3395.0,3406.300048828125,3240.465087890625,3360
2006-04-28,3371.75,3473.0,3301.0,3438.550048828125,3271.14453125,2156
2006-05-02,3500.0,3660.0,3500.0,3562.550048828125,3389.107666015625,1402
2006-05-03,3600.0,3640.0,3542.0,3598.14990234375,3422.973876953125,4085
2006-05-04,3628.0,3630.0,3560.0,3584.449951171875,3409.94140625,1875
2006-05-05,3629.0,3629.0,3515.0,3552.64990234375,3379.689453125,1367
2006-05-08,3600.0,3620.0,3433.0,3498.5,3328.17578125,2351
2006-05-09,3580.0,3580.0,3450.0,3508.300048828125,3337.497802734375,1874
2006-05-10,3550.0,3550.0,3500.0,3512.550048828125,3341.542236328125,859
2006-05-11,3452.0,3533.949951171875,3425.0,3453.14990234375,3285.032958984375,1766
2006-05-12,3570.0,3570.0,3380.0,3393.449951171875,3228.240478515625,2823
2006-05-15,3549.949951171875,3550.0,3281.0,3295.699951171875,3135.25,2058
2006-05-16,3400.0,3430.0,3200.0,3222.60009765625,3065.708740234375,1246
2006-05-17,3270.0,3383.75,3270.0,3383.14990234375,3218.44091796875,1534
2006-05-18,3300.0,3332.89990234375,3214.0,3228.25,3071.0830078125,2277
2006-05-19,3235.0,3298.0,3080.0,3127.10009765625,2974.85693359375,1348
2006-05-22,3130.0,3130.0,2970.75,2976.25,2831.3505859375,822
2006-05-23,2985.0,2990.0,2830.0,2965.550048828125,2821.172607421875,1303
2006-05-24,2999.949951171875,3100.0,2855.0,2890.199951171875,2749.49169921875,1171
2006-05-25,2832.35009765625,2880.0,2751.0,2807.550048828125,2670.864501953125,1046
2006-05-26,2850.0,2947.949951171875,2850.0,2947.949951171875,2804.428955078125,334
2006-05-29,2962.0,3069.0,2801.0,2944.699951171875,2801.338134765625,1107
2006-05-30,2980.0,3010.0,2800.0,2821.699951171875,2684.3251953125,755
2006-05-31,2865.0,2865.0,2750.14990234375,2819.35009765625,2682.090576171875,1103
2006-06-01,2920.0,2920.0,2750.0,2775.0,2639.8994140625,857
2006-06-02,2700.0,2770.0,2636.25,2744.699951171875,2611.07373046875,1394
2006-06-05,2705.199951171875,2770.0,2701.0,2729.199951171875,2596.32861328125,1219
2006-06-06,2673.0,2700.0,2654.0,2660.85009765625,2531.30615234375,520
2006-06-07,2600.0,2640.0,2527.85009765625,2528.64990234375,2405.5419921875,866
2006-06-08,2475.0,2498.0,2402.75,2402.949951171875,2285.962646484375,559
2006-06-09,2300.0,2455.0,2282.800048828125,2441.39990234375,2322.54052734375,1695
2006-06-12,2450.0,2451.199951171875,2350.0,2368.5,2253.189697265625,713
2006-06-13,2290.0,2370.0,2150.0,2204.199951171875,2096.888916015625,1330
2006-06-14,2325.0,2325.0,2100.0,2143.449951171875,2039.0960693359375,911
2006-06-15,2185.0,2242.0,2165.0,2222.300048828125,2114.106201171875,892
2006-06-16,2280.050048828125,2370.0,2220.0,2251.050048828125,2141.4580078125,1537
2006-06-19,2300.0,2320.0,2236.0,2304.199951171875,2192.02001953125,765
2006-06-20,2253.0,2399.0,2204.199951171875,2343.949951171875,2229.833740234375,847
2006-06-21,2251.0,2477.5,2250.5,2418.14990234375,2300.422119140625,1407
2006-06-22,2500.0,2540.0,2450.050048828125,2493.550048828125,2372.152099609375,1007
2006-06-23,2525.0,2525.0,2385.10009765625,2479.300048828125,2358.596435546875,1013
2006-06-26,2549.0,2565.0,2428.0,2454.550048828125,2335.0498046875,1437
2006-06-27,2436.0,2484.0,2350.0,2374.800048828125,2259.18359375,1054
2006-06-28,2400.0,2400.0,2350.60009765625,2375.699951171875,2260.03955078125,301
2006-06-29,2400.0,2499.0,2400.0,2421.0,2303.134765625,624
2006-06-30,2490.0,2490.0,2380.0,2411.949951171875,2294.52490234375,883
2006-07-03,2500.0,2500.0,2400.0,2416.35009765625,2298.7099609375,904
2006-07-04,2479.0,2479.949951171875,2401.0,2440.39990234375,2321.5888671875,964
2006-07-05,2440.0,2470.0,2401.0,2423.35009765625,2305.369140625,1453
2006-07-06,2499.10009765625,2499.10009765625,2405.050048828125,2438.89990234375,2320.16259765625,321
2006-07-07,2497.10009765625,2505.0,2450.0,2463.550048828125,2343.612060546875,1453
2006-07-10,2460.0,2489.949951171875,2450.0,2476.050048828125,2355.50390625,307
2006-07-11,2450.0,2556.0,2450.0,2511.10009765625,2388.84765625,1084
2006-07-12,2450.0,2552.0,2450.0,2532.89990234375,2409.58447265625,956
2006-07-13,2510.0,2560.0,2460.0,2513.300048828125,2390.940673828125,708
2006-07-14,2475.0,2546.949951171875,2474.5,2517.949951171875,2395.363037109375,426
2006-07-17,2510.0,2537.449951171875,2490.0,2519.25,2396.60009765625,1086
2006-07-18,2500.0,2531.0,2485.0,2510.800048828125,2388.56201171875,909
2006-07-19,2520.0,2560.0,2455.10009765625,2502.949951171875,2381.094482421875,871
2006-07-20,2520.0,2635.0,2470.0,2609.050048828125,2482.028076171875,4941
2006-07-21,2600.0,2648.0,2600.0,2615.89990234375,2488.545166015625,2030
2006-07-24,2551.0,2625.0,2550.0,2605.550048828125,2478.7001953125,916
2006-07-25,2630.0,2635.0,2600.0,2608.550048828125,2481.55322265625,507
2006-07-26,2620.0,2648.89990234375,2605.0,2628.64990234375,2500.67431640625,346
2006-07-27,2660.0,2879.949951171875,2607.5,2794.10009765625,2658.069580078125,1046
2006-07-28,2850.0,2949.800048828125,2752.0,2831.39990234375,2693.55322265625,1915
2006-07-31,2880.0,2978.0,2808.0,2940.60009765625,2797.43603515625,2025
2006-08-01,2935.0,2950.0,2900.0,2923.300048828125,2780.9794921875,1677
2006-08-02,2915.0,2974.0,2896.0,2940.800048828125,2797.627685546875,805
2006-08-03,2950.0,3231.60009765625,2950.0,3231.60009765625,3077.40966796875,6773
2006-08-04,3344.699951171875,3344.699951171875,3155.0,3250.25,3095.169189453125,5323
2006-08-07,3500.0,3500.0,3180.0,3240.60009765625,3085.97998046875,4193
2006-08-08,3260.0,3309.0,3250.0,3286.550048828125,3129.737060546875,1756
2006-08-09,3260.0,3615.25,3260.0,3615.25,3442.753662109375,9150
2006-08-10,3700.0,3748.0,3435.0,3446.10009765625,3281.67431640625,14664
2006-08-11,3520.0,3538.89990234375,3430.0,3444.25,3279.9130859375,6367
2006-08-14,3490.0,3616.5,3460.050048828125,3616.5,3443.944580078125,5021
2006-08-16,3750.0,3770.0,3600.0,3606.550048828125,3434.47021484375,4953
2006-08-17,3700.0,3700.0,3450.0,3499.89990234375,3332.907470703125,4104
2006-08-18,3511.0,3590.0,3511.0,3550.64990234375,3381.23583984375,2076
2006-08-21,3405.0,3580.0,3405.0,3517.0,3349.192626953125,1435
2006-08-22,3589.64990234375,3665.0,3521.0,3655.25,3480.844482421875,5523
2006-08-23,3550.050048828125,3700.0,3550.050048828125,3628.800048828125,3455.658203125,4752
2006-08-24,3600.0,3610.0,3556.0,3591.64990234375,3420.27978515625,1637
2006-08-25,3694.0,3694.0,3560.0,3640.39990234375,3466.702880859375,4775
2006-08-28,3600.0,3694.0,3600.0,3657.050048828125,3482.5595703125,1897
2006-08-29,3600.0,3675.0,3581.0,3631.949951171875,3458.656982421875,1562
2006-08-30,3649.949951171875,3695.0,3620.0,3660.800048828125,3486.12939453125,4445
2006-08-31,3665.0,3843.85009765625,3665.0,3716.699951171875,3539.364013671875,6942
2006-09-01,3675.0,3810.0,3660.050048828125,3797.25,3616.070068359375,5060
2006-09-04,3800.0,3909.89990234375,3790.0,3841.85009765625,3658.542236328125,4678
2006-09-05,3840.0,3875.0,3820.0,3866.949951171875,3682.4453125,3793
2006-09-06,3875.0,3894.0,3820.050048828125,3836.449951171875,3653.399658203125,1649
2006-09-07,3762.800048828125,3870.0,3762.800048828125,3856.64990234375,3672.635009765625,1420
2006-09-08,3860.0,4040.0,3840.0,3967.25,3777.958984375,8991
2006-09-11,3915.0,4019.949951171875,3768.89990234375,3791.550048828125,3610.642333984375,4443
2006-09-12,3835.0,3885.0,3780.0,3871.25,3686.539306640625,3654
2006-09-13,3946.800048828125,3999.949951171875,3850.0,3916.64990234375,3729.7724609375,3126
2006-09-14,3900.0,3981.800048828125,3861.14990234375,3878.699951171875,3693.6337890625,1859
2006-09-15,3875.0,3899.949951171875,3790.0,3857.5,3673.444580078125,2258
2006-09-18,3920.0,3937.0,3809.0,3850.050048828125,3666.3505859375,2090
2006-09-19,3865.0,3925.0,3755.0,3812.89990234375,3630.973388671875,2238
2006-09-20,3780.0,3925.0,3780.0,3854.199951171875,3670.302978515625,3089
2006-09-21,3880.0,3880.0,3810.0,3819.10009765625,3636.87744140625,1063
2006-09-22,3859.949951171875,3880.0,3726.0,3800.449951171875,3619.116455078125,1362
2006-09-25,3835.0,3840.0,3750.0,3759.85009765625,3580.454833984375,1798
2006-09-26,3800.0,3870.0,3769.0,3799.25,3617.974609375,2778
2006-09-27,3860.0,3875.0,3840.0,3851.199951171875,3667.44482421875,2297
2006-09-28,3869.0,3870.0,3801.14990234375,3823.5,3641.067626953125,1307
2006-09-29,3869.949951171875,3925.0,3801.0,3873.550048828125,3688.729736328125,2291
2006-10-03,3840.0,3949.699951171875,3840.0,3913.949951171875,3727.201904296875,2686
2006-10-04,3885.0,3930.0,3852.0,3861.25,3677.016357421875,1239
2006-10-05,3876.0,4054.35009765625,3876.0,4054.35009765625,3860.903076171875,5537
2006-10-06,4000.0,4257.10009765625,4000.0,4257.10009765625,4053.980712890625,16500
2006-10-09,4301.0,4470.0,4150.0,4470.0,4256.720703125,20275
2006-10-10,4688.0,4800.0,4551.10009765625,4586.2001953125,4367.3759765625,15472
2006-10-11,4650.0,4674.9501953125,4412.0,4436.5498046875,4224.8662109375,6562
2006-10-12,4450.0,4680.0,4450.0,4641.9501953125,4420.46630859375,16100
2006-10-13,4749.89990234375,4800.0,4513.0,4567.7001953125,4349.76025390625,8330
2006-10-16,4690.0,4700.0,4421.10009765625,4565.9501953125,4348.09521484375,7889
2006-10-17,4600.0,4630.85009765625,4486.0,4506.64990234375,4291.62255859375,2655
2006-10-18,4510.0,4544.0,4465.0,4472.85009765625,4259.4345703125,2458
2006-10-19,4549.0,4549.0,4260.0,4330.7001953125,4124.068359375,4687
2006-10-20,4395.64990234375,4545.0,4381.0,4436.4501953125,4224.77099609375,3691
2006-10-23,4620.0,4620.0,4410.0,4441.10009765625,4229.19921875,973
2006-10-26,4488.0,4528.89990234375,4271.5498046875,4316.75,4110.7841796875,5029
2006-10-27,4416.5,4416.5,4260.0,4284.2001953125,4079.78564453125,3665
2006-10-30,4310.0,4310.0,4171.0,4192.10009765625,3992.081787109375,3668
2006-10-31,4200.0,4287.0,4175.10009765625,4186.2998046875,3986.555908203125,1965
2006-11-01,4190.0,4350.0,4190.0,4277.7998046875,4073.69091796875,8769
2006-11-02,4374.7998046875,4409.0,4210.0,4222.60009765625,4021.1259765625,1771
2006-11-03,4231.10009765625,4282.89990234375,4175.0498046875,4212.7998046875,4011.792236328125,2245
2006-11-06,4180.10009765625,4280.0,4180.10009765625,4253.0498046875,4050.121337890625,9282
2006-11-07,4260.25,4450.0,4200.0,4229.0498046875,4027.265625,1979
2006-11-08,4269.89990234375,4269.89990234375,4130.0,4150.14990234375,3952.132080078125,1500
2006-11-09,4219.9501953125,4220.0,4125.0,4150.4501953125,3952.418212890625,1133
2006-11-10,4195.0,4200.0,4055.199951171875,4110.9501953125,3914.801513671875,880
2006-11-13,4070.0,4522.0498046875,4070.0,4522.0498046875,4306.28857421875,8550
2006-11-14,4600.0,4780.0,4500.0,4534.0,4320.53271484375,12186
2006-11-15,4550.0,4600.0,4440.0,4489.10009765625,4277.7470703125,2901
2006-11-16,4585.0,4585.0,4421.0,4443.85009765625,4234.626953125,1425
2006-11-17,4540.0,4540.0,4282.14990234375,4301.2001953125,4098.6962890625,1592
2006-11-20,4242.0,4510.0,4115.5498046875,4415.5,4207.61279296875,12620
2006-11-21,4490.0,4575.0,4360.0,4383.35009765625,4176.9755859375,6169
2006-11-22,4470.0,4545.0,4245.0,4292.4501953125,4090.356689453125,2730
2006-11-23,4379.0,4491.7001953125,4295.0,4315.75,4112.55810546875,2122
2006-11-24,4380.0,4380.0,4272.0498046875,4286.0,4084.20751953125,1462
2006-11-27,4350.0,4600.0,4291.35009765625,4482.14990234375,4271.123046875,10381
2006-11-28,4400.0,4540.0,4400.0,4462.0,4251.9248046875,4086
2006-11-29,4519.0,4720.0,4476.0,4608.60009765625,4391.6220703125,14701
2006-11-30,4560.0,4685.0,4410.0,4579.89990234375,4364.27490234375,2848
2006-12-01,4649.89990234375,4649.89990234375,4505.5,4539.85009765625,4326.107421875,4449
2006-12-04,4594.0,4594.0,4492.14990234375,4546.7998046875,4332.72998046875,4656
2006-12-05,4555.0,4599.5,4499.0,4503.14990234375,4291.13525390625,1670
2006-12-06,4510.0,4512.0,4350.0,4369.0,4163.3017578125,2621
2006-12-07,4390.0,4469.0,4361.0,4378.25,4172.1171875,1649
2006-12-08,4380.0,4405.0,4300.0,4313.2998046875,4110.2236328125,2352
2006-12-11,4415.0,4415.0,4150.0,4203.9501953125,4006.0224609375,4029
2006-12-12,4205.0,4300.0,3900.0,4013.85009765625,3824.87255859375,6443
2006-12-13,4198.0,4199.0,3950.0,4123.89990234375,3929.741943359375,2901
2006-12-14,4199.0,4425.0,4141.25,4307.2001953125,4104.4111328125,3475
2006-12-15,4383.89990234375,4399.0,4225.25,4249.5498046875,4049.475830078125,1524
2006-12-18,4380.0,4399.89990234375,4240.0,4363.39990234375,4157.96533203125,3385
2006-12-19,4370.0,4370.0,4230.0,4267.5,4066.58154296875,2045
2006-12-20,4399.0,4496.0,4280.0,4309.4501953125,4106.556640625,9642
2006-12-21,4399.0,4399.0,4301.25,4333.7001953125,4129.6650390625,2239
2006-12-22,4331.0,4360.0,4262.5,4304.25,4101.6005859375,817
2006-12-26,4320.0,4335.0,4250.0,4303.2001953125,4100.5986328125,983
2006-12-27,4345.0,4359.0,4300.0,4309.2001953125,4106.318359375,2026
2006-12-28,4300.0,4350.0,4280.0,4323.85009765625,4120.2763671875,731
2006-12-29,4380.0,4380.0,4280.0,4293.2001953125,4091.071044921875,1485
2007-01-02,4388.0,4388.0,4302.0,4339.85009765625,4135.52294921875,1611
2007-01-03,4230.0,4369.0,4230.0,4331.0498046875,4127.13916015625,791
2007-01-04,4335.0,4353.0,4320.14990234375,4325.4501953125,4121.80322265625,581
2007-01-05,4372.0,4372.0,4280.0,4284.89990234375,4083.160888671875,441
2007-01-08,4206.10009765625,4325.0,4205.2001953125,4289.4501953125,4087.4970703125,621
2007-01-09,4319.0,4320.0,4225.0,4246.35009765625,4046.426513671875,731
2007-01-10,4300.0,4300.0,4201.2001953125,4228.85009765625,4029.7509765625,485
2007-01-11,4330.0,4343.0,4230.0,4239.5,4039.89892578125,330
2007-01-12,4322.0,4322.0,4230.0,4233.7998046875,4034.4658203125,778
2007-01-15,4265.0,4349.0,4250.0498046875,4297.35009765625,4095.02490234375,2357
2007-01-16,4320.0,4320.0,4250.0,4257.35009765625,4056.908935546875,435
2007-01-17,4251.0,4318.0,4251.0,4267.10009765625,4066.20068359375,775
2007-01-18,4290.0,4309.0,4216.0,4225.7001953125,4026.74951171875,8669
2007-01-19,4260.0,4260.0,4205.0,4215.60009765625,4017.12353515625,629
2007-01-22,4211.0,4300.0,4211.0,4284.0,4082.303466796875,1189
2007-01-23,4350.0,4350.0,4225.0,4235.5498046875,4036.13330078125,562
2007-01-24,4270.0,4299.0,4160.0,4187.10009765625,3989.965087890625,803
2007-01-25,4299.0,4410.0,4150.0,4193.7998046875,3996.349853515625,9498
2007-01-29,4250.0,4251.0,4127.0,4136.5,3941.748779296875,2286
2007-01-31,4203.85009765625,4203.85009765625,4062.10009765625,4073.550048828125,3881.76220703125,1836
2007-02-01,4100.0,4120.0,4069.0,4083.89990234375,3891.625,914
2007-02-02,4110.0,4125.0,4067.0,4100.75,3907.68115234375,3569
2007-02-05,4100.0,4108.5498046875,4055.0,4084.5,3892.196533203125,837
2007-02-06,4054.10009765625,4110.0,4053.10009765625,4085.050048828125,3892.72021484375,682
2007-02-07,4070.0,4110.0,4051.0,4080.14990234375,3888.05126953125,430
2007-02-08,4047.0,4096.0,4000.0,4067.89990234375,3876.3779296875,1907
2007-02-09,4067.89990234375,4067.89990234375,4000.10009765625,4008.550048828125,3819.822265625,1281
2007-02-12,4010.25,4036.949951171875,3915.0,3944.14990234375,3758.453857421875,1302
2007-02-13,3915.0,3962.0,3900.0,3905.550048828125,3721.672607421875,869
2007-02-14,3990.0,3990.0,3850.0,3884.75,3701.85107421875,1410
2007-02-15,3970.0,4120.0,3910.0,3930.14990234375,3745.113525390625,534
2007-02-19,4000.0,4010.0,3825.10009765625,3855.5,3673.978271484375,1121
2007-02-20,3870.0,3895.0,3830.35009765625,3845.64990234375,3664.591552734375,515
2007-02-21,3865.0,3895.0,3830.550048828125,3838.949951171875,3658.20556640625,475
2007-02-22,3852.0,3875.0,3795.050048828125,3805.300048828125,3626.141357421875,870
2007-02-23,3750.0,3839.0,3720.0,3737.800048828125,3561.819091796875,820
2007-02-26,3752.0,3838.0,3711.0,3739.10009765625,3563.058349609375,1201
2007-02-27,3760.0,3799.0,3732.35009765625,3751.10009765625,3574.493896484375,757
2007-02-28,3600.0,3749.85009765625,3531.0,3708.85009765625,3534.23291015625,865
2007-03-01,3690.0,3800.0,3650.0,3661.699951171875,3489.302490234375,680
2007-03-02,3710.0,3733.0,3652.800048828125,3683.699951171875,3510.266357421875,993
2007-03-05,3650.0,3673.0,3400.0,3415.25,3254.455810546875,1208
2007-03-06,3550.0,3570.0,3300.0,3357.35009765625,3199.282470703125,1385
2007-03-07,3480.0,3498.89990234375,3250.0,3276.85009765625,3122.571044921875,1396
2007-03-08,3325.0,3389.949951171875,3301.0,3353.949951171875,3196.041015625,1433
2007-03-09,3350.0,3369.75,3251.0,3282.5,3141.06689453125,861
2007-03-12,3398.0,3398.0,3275.0,3332.050048828125,3188.48291015625,1458
2007-03-13,3375.0,3385.0,3300.0,3371.64990234375,3226.3759765625,589
2007-03-14,3370.0,3370.0,3303.0,3314.35009765625,3171.544677734375,314
2007-03-15,3360.0,3390.0,3314.10009765625,3360.5,3215.705810546875,958
2007-03-16,3379.0,3398.0,3355.0,3372.39990234375,3227.09375,498
2007-03-19,3479.0,3479.0,3301.0,3438.0,3289.867431640625,877
2007-03-20,3490.0,3570.0,3451.199951171875,3556.550048828125,3403.309326171875,765
2007-03-21,3599.0,3605.0,3485.5,3514.64990234375,3363.21337890625,1922
2007-03-22,3530.0,3587.949951171875,3270.300048828125,3451.0,3302.30712890625,1772
2007-03-23,3451.25,3528.89990234375,3400.0,3424.800048828125,3277.2353515625,719
2007-03-26,3530.0,3530.0,3350.0,3374.60009765625,3229.198486328125,755
2007-03-28,3325.0,3390.0,3270.0,3304.5,3162.119873046875,662
